epoch,train_loss,val_mae,lr,time_s
1,0.6489207599957784,0.3495979309082031,0.001,6.3775012493133545
2,0.5064958811601002,0.3078736662864685,0.001,5.9559266567230225
3,0.4624830505847931,0.3326987624168396,0.001,5.89260458946228
4,0.439341744184494,0.2723393142223358,0.001,6.249951362609863
5,0.42047919368743897,0.2629847526550293,0.001,6.201335430145264
6,0.4062799003124237,0.24986708164215088,0.001,6.237011194229126
7,0.39686646445592244,0.2519906163215637,0.001,6.204062461853027
8,0.38649034984906516,0.23918679356575012,0.001,6.037452220916748
9,0.37891989398002623,0.24336086213588715,0.001,6.017264366149902
10,0.3698908514181773,0.23021022975444794,0.001,6.055199146270752
11,0.3645497449239095,0.22396299242973328,0.001,6.1375510692596436
12,0.35614159552256264,0.22446326911449432,0.001,6.258372068405151
13,0.3554904627799988,0.21238750219345093,0.001,5.891649484634399
14,0.3488667828241984,0.21470481157302856,0.001,5.89448094367981
15,0.3437500156561534,0.2117968201637268,0.001,5.970448732376099
16,0.34137035854657494,0.21530579030513763,0.001,5.967003107070923
17,0.339719717502594,0.20870350301265717,0.001,6.0851781368255615
18,0.3353316931327184,0.21624019742012024,0.001,6.075995683670044
19,0.33045713980992636,0.20621627569198608,0.001,6.024993896484375
20,0.3293755238056183,0.20406436920166016,0.001,5.9961512088775635
21,0.3255445370674133,0.20239679515361786,0.001,5.95786452293396
22,0.32164975253740946,0.21926282346248627,0.001,6.15755820274353
23,0.32210514712333677,0.19928984344005585,0.001,5.997603893280029
24,0.3195248988469442,0.20241396129131317,0.001,5.990750551223755
25,0.3176696901718775,0.19537948071956635,0.001,5.9443488121032715
26,0.3166837105353673,0.1946316510438919,0.001,6.003976821899414
27,0.3130941361586253,0.19947005808353424,0.001,5.971151113510132
28,0.31057614652315774,0.19589363038539886,0.001,6.011961460113525
29,0.3096239780187607,0.19108034670352936,0.001,5.948857307434082
30,0.3073943535089493,0.18993325531482697,0.001,6.087991237640381
31,0.30485904264450076,0.18883025646209717,0.001,6.176101446151733
32,0.3028854468663534,0.1919219195842743,0.001,6.2725303173065186
33,0.3007793401082357,0.1896909773349762,0.001,6.211406946182251
34,0.3004045104980469,0.1853235960006714,0.001,6.185266733169556
35,0.2976605141957601,0.18415981531143188,0.001,6.2336413860321045
36,0.2953027408123016,0.188514843583107,0.001,6.223530530929565
37,0.2937137043873469,0.18561403453350067,0.001,6.190274238586426
38,0.29308984144528705,0.1856706291437149,0.001,5.9763288497924805
39,0.2903153714736303,0.18552422523498535,0.001,5.853667736053467
40,0.2907644417285919,0.18424086272716522,0.001,5.892228603363037
41,0.2891878967682521,0.18516592681407928,0.001,5.863629341125488
42,0.28808913282553356,0.188596710562706,0.001,5.872560501098633
43,0.2854270687898,0.18754570186138153,0.001,5.975404262542725
44,0.2848367275396983,0.1854006052017212,0.001,6.171176910400391
45,0.28351588638623554,0.18294323980808258,0.001,6.180821180343628
46,0.282893959403038,0.1828165203332901,0.001,6.14557957649231
47,0.2815494192838669,0.18045587837696075,0.001,6.149021863937378
48,0.28090116230646767,0.18177160620689392,0.001,5.902851581573486
49,0.2792822060585022,0.17824478447437286,0.001,5.960473299026489
50,0.2790609847307205,0.17912286520004272,0.001,5.962350845336914
51,0.27661722668011984,0.17755766212940216,0.001,5.969902992248535
52,0.2758152369658152,0.18030628561973572,0.001,6.001940488815308
53,0.27444118932882944,0.1835104376077652,0.001,5.923750877380371
54,0.2755636775493622,0.18121179938316345,0.001,5.902849912643433
55,0.2725265628496806,0.18424919247627258,0.001,5.853400468826294
56,0.2721661459207535,0.18006035685539246,0.001,5.879873275756836
57,0.26854853455225625,0.17640255391597748,0.001,5.850346565246582
58,0.2709815136194229,0.17906934022903442,0.001,6.172314643859863
59,0.2699519782066345,0.181667298078537,0.001,6.20723557472229
60,0.2694930347601573,0.1774844080209732,0.001,6.210913896560669
61,0.2667058907747269,0.17853759229183197,0.001,6.03034782409668
62,0.265897798816363,0.1740427315235138,0.001,6.061691045761108
63,0.26480068107446036,0.1802242398262024,0.001,5.979375600814819
64,0.2649064190387726,0.17451991140842438,0.001,5.929322004318237
65,0.2640864969889323,0.1749664694070816,0.001,5.879461050033569
66,0.2630354819695155,0.17337754368782043,0.001,5.756784439086914
67,0.2633046086231867,0.17567431926727295,0.001,5.7506396770477295
68,0.26167557152112325,0.17392337322235107,0.001,5.774974822998047
69,0.2621144460042318,0.17606624960899353,0.001,5.730169296264648
70,0.2609620684782664,0.17383930087089539,0.001,5.710779666900635
71,0.25941639264424643,0.1768687665462494,0.001,5.654011487960815
72,0.2610178196430206,0.174260213971138,0.001,5.7846550941467285
73,0.25863590280214943,0.17261207103729248,0.001,5.7540082931518555
74,0.25729843457539875,0.17856870591640472,0.001,5.742497682571411
75,0.25739028624693555,0.1719159334897995,0.001,5.886356592178345
76,0.2574361732006073,0.17166180908679962,0.001,5.926471948623657
77,0.2550502216418584,0.1749657392501831,0.001,5.8602454662323
78,0.2552957957983017,0.1737629920244217,0.001,5.867166042327881
79,0.2538737094402313,0.17193955183029175,0.001,5.858290910720825
80,0.2539591784874598,0.17663325369358063,0.001,5.92471170425415
81,0.2542260098059972,0.1737355887889862,0.001,5.919626235961914
82,0.2523413397868474,0.17159810662269592,0.001,5.997802019119263
83,0.2512379653851191,0.1718447506427765,0.001,5.8687334060668945
84,0.25256613810857137,0.17800433933734894,0.001,5.853452920913696
85,0.2517410677671432,0.17437613010406494,0.001,5.888118267059326
86,0.25036464393138885,0.17135272920131683,0.001,5.845252990722656
87,0.24960783743858336,0.17092600464820862,0.001,5.893232583999634
88,0.2505550828377406,0.17332656681537628,0.001,5.849777460098267
89,0.24938055078188578,0.1710810661315918,0.001,5.835233449935913
90,0.24799796005090077,0.17423540353775024,0.001,5.771948337554932
91,0.24814679849147797,0.17209963500499725,0.001,5.75925350189209
92,0.24736834152539572,0.17470218241214752,0.001,5.828087091445923
93,0.2463790534734726,0.17246486246585846,0.001,5.789682388305664
94,0.24574466661612193,0.16913136839866638,0.001,5.735857248306274
95,0.246618794242541,0.17102493345737457,0.001,5.74006724357605
96,0.24402517267068227,0.16998012363910675,0.001,5.765221834182739
97,0.24422841592629752,0.17533279955387115,0.001,5.7367775440216064
98,0.244441241701444,0.17044112086296082,0.001,5.799347877502441
99,0.24465898911158243,0.17429231107234955,0.001,5.758234262466431
100,0.24302990619341533,0.17221061885356903,0.001,5.722479820251465
101,0.2433645872672399,0.17133527994155884,0.001,5.668209075927734
102,0.2422167588075002,0.16804543137550354,0.001,5.739567279815674
103,0.24150072662035624,0.16982880234718323,0.001,6.293493270874023
104,0.24129106950759888,0.17215053737163544,0.001,5.796288013458252
105,0.24242027707894642,0.16991983354091644,0.001,5.832353353500366
106,0.24264461664358775,0.17118699848651886,0.001,5.832757949829102
107,0.24104495557149253,0.16933365166187286,0.001,5.801264524459839
108,0.23989511541525524,0.1734219491481781,0.001,5.782794713973999
109,0.23900874026616414,0.17133286595344543,0.001,5.807546615600586
110,0.23902384718259176,0.16859151422977448,0.001,5.7748658657073975
111,0.23842180967330934,0.16894406080245972,0.001,5.759833812713623
112,0.23712661385536193,0.16995833814144135,0.001,5.831480264663696
113,0.2383129911025365,0.17058002948760986,0.0005,6.174046754837036
114,0.22747393902142843,0.16545169055461884,0.0005,6.101089715957642
115,0.22350695661703746,0.16536028683185577,0.0005,6.054974794387817
116,0.22385305960973104,0.16788925230503082,0.0005,6.062657594680786
117,0.22175023591518403,0.16434738039970398,0.0005,6.065154314041138
118,0.22132510391871135,0.1641087830066681,0.0005,5.964452266693115
119,0.22022297890981038,0.164235919713974,0.0005,5.85200047492981
120,0.2204142673810323,0.16456860303878784,0.0005,5.85649299621582
121,0.21888091739018758,0.16449357569217682,0.0005,5.87190580368042
122,0.21878539045651754,0.1647692173719406,0.0005,5.824540853500366
123,0.21824215706189473,0.16468004882335663,0.0005,5.8665452003479
124,0.21771969664096832,0.16430595517158508,0.0005,5.94752311706543
125,0.21840912012259164,0.16279645264148712,0.0005,5.935783624649048
126,0.21914598766962687,0.164533331990242,0.0005,5.915616512298584
127,0.2173428121407827,0.16547560691833496,0.0005,5.95151424407959
128,0.21781750019391377,0.16543975472450256,0.0005,5.90337872505188
129,0.2166237829128901,0.16365709900856018,0.0005,5.913421392440796
130,0.21636599731445313,0.16539496183395386,0.0005,5.910876989364624
131,0.2157899505297343,0.16473738849163055,0.0005,5.866694211959839
132,0.21517983456452688,0.16399122774600983,0.0005,5.914605379104614
133,0.21514265688260395,0.16294772922992706,0.0005,5.924673318862915
134,0.2149998587767283,0.16352052986621857,0.0005,5.885935068130493
135,0.21480886562665302,0.16506128013134003,0.0005,5.902026414871216
136,0.21403472208976745,0.1644297093153,0.00025,5.889650583267212
137,0.209386932015419,0.16210921108722687,0.00025,5.834994792938232
138,0.20705110069115956,0.16170741617679596,0.00025,6.022920370101929
139,0.2061285721460978,0.16169066727161407,0.00025,6.143978595733643
140,0.20657864614327748,0.1624765545129776,0.00025,6.3110010623931885
141,0.20593262775739035,0.16171710193157196,0.00025,6.245608806610107
142,0.2050926812887192,0.16187122464179993,0.00025,6.259679794311523
143,0.20504075928529103,0.16020897030830383,0.00025,6.306387186050415
144,0.20528332491715748,0.16308806836605072,0.00025,6.447011470794678
145,0.2033912380139033,0.1634100079536438,0.00025,6.2285521030426025
146,0.20452229428291321,0.16121770441532135,0.00025,5.9519898891448975
147,0.2038367529710134,0.16180044412612915,0.00025,5.980107307434082
148,0.20465907402833303,0.16169323027133942,0.00025,5.852197647094727
149,0.20315370361010235,0.16141566634178162,0.00025,5.885767221450806
150,0.20331130290031432,0.16177904605865479,0.00025,5.919171333312988
151,0.2030503590106964,0.1615167111158371,0.00025,6.111857891082764
152,0.20392343227068582,0.1618037074804306,0.00025,6.115153074264526
153,0.20341622745990753,0.1626248061656952,0.00025,6.142301082611084
154,0.2027387869755427,0.1621173769235611,0.000125,5.96924352645874
155,0.20009242069721223,0.16134487092494965,0.000125,5.986614465713501
156,0.1991260356505712,0.16123972833156586,0.000125,5.926196098327637
157,0.19828390109539032,0.16038872301578522,0.000125,5.962695121765137
158,0.19885773893197378,0.16169483959674835,0.000125,6.047603607177734
159,0.19898116664091747,0.1609901785850525,0.000125,6.03723669052124
160,0.19830750397841135,0.16069328784942627,0.000125,5.959682941436768
161,0.19854002479712168,0.16063292324543,0.000125,5.86024808883667
162,0.19776600205898284,0.16114728152751923,0.000125,6.095364093780518
163,0.19809844569365184,0.16087938845157623,0.000125,6.2188215255737305
164,0.19807949912548065,0.16112737357616425,0.000125,6.149969816207886
165,0.19697490712006888,0.1613435447216034,6.25e-05,6.082060098648071
166,0.19631719855467478,0.16076898574829102,6.25e-05,6.081470489501953
167,0.19548553331693014,0.1608322113752365,6.25e-05,6.292633771896362
168,0.19613944176832834,0.16000652313232422,6.25e-05,6.275751113891602
169,0.19473449424902597,0.16054372489452362,6.25e-05,6.182438135147095
170,0.19496994988123575,0.16029512882232666,6.25e-05,6.147060871124268
171,0.19544706106185913,0.16081474721431732,6.25e-05,6.108848810195923
172,0.19545312464237213,0.1600588858127594,6.25e-05,6.020333528518677
173,0.19428012347221374,0.16012871265411377,6.25e-05,5.965115308761597
174,0.19421330253283184,0.1606479287147522,6.25e-05,5.8421149253845215
175,0.19391961101690927,0.16027410328388214,6.25e-05,5.801028251647949
176,0.19453455420335133,0.16110801696777344,6.25e-05,5.821429252624512
177,0.1954562229712804,0.16010111570358276,6.25e-05,5.757745981216431
178,0.19403014755249023,0.16055630147457123,6.25e-05,5.800022602081299
179,0.19368580635388694,0.1607203632593155,3.125e-05,5.825705289840698
180,0.1931602392991384,0.16004866361618042,3.125e-05,5.757359027862549
181,0.19238664277394613,0.1607683002948761,3.125e-05,5.79365348815918
182,0.1926330927213033,0.1602555811405182,3.125e-05,5.8360915184021
183,0.19297621870040893,0.15999537706375122,3.125e-05,5.98723292350769
184,0.19420741923650106,0.16019363701343536,3.125e-05,6.025129795074463
185,0.19164446381727854,0.1600380390882492,3.125e-05,5.9587037563323975
186,0.1935437542994817,0.16012510657310486,3.125e-05,5.974782228469849
187,0.1926544912258784,0.16033296287059784,3.125e-05,5.979364395141602
188,0.19241218149662018,0.16002096235752106,3.125e-05,5.910790920257568
189,0.19218336157004037,0.15995562076568604,3.125e-05,5.932941675186157
190,0.19235773773988088,0.16039970517158508,3.125e-05,5.9290430545806885
191,0.1929444555044174,0.160301074385643,3.125e-05,5.962969779968262
192,0.19310328702131907,0.1603575199842453,3.125e-05,5.940933465957642
193,0.19217130565643312,0.16020026803016663,3.125e-05,6.0816099643707275
194,0.19289473815759023,0.16037032008171082,3.125e-05,5.929537773132324
195,0.19294452265898387,0.16043609380722046,3.125e-05,5.997146844863892
196,0.19314083103338878,0.16040711104869843,3.125e-05,6.079873085021973
197,0.19234923168023427,0.1605796366930008,3.125e-05,6.112006664276123
198,0.19160976854960124,0.16036151349544525,3.125e-05,6.027848720550537
199,0.19263336833318073,0.1603897511959076,3.125e-05,6.056882619857788
200,0.1924796279668808,0.16043466329574585,1.5625e-05,6.004220962524414
